url,availibility,description,price,acres,APN,coords,taxes,images
https://www.landwatch.com/elko-county-nevada-recreational-property-for-sale/pid/413848048,Available,"***See all of our listings by visiting us at governmentlandsales.us***

This is a great mini ranch in a quiet are of Humboldt River Ranches, which is just north of I-80 and west of Coal Mine Road. This over two acre parcel is located on a well maintained gravel road and provides huge views of the surrounding mountains. This is a great off-grid parcel where you can let your imagination guide you.   

Elko
Ten minutes to the west you will find Elko NV, which is situated on the Humboldt River halfway between Reno and Salt Lake City. Interstate 80 traverses Elko County, making it a convenient destination. With a population of around 25,000, the city has all the amenities one could need including restaurants, hotels, and shopping. This area of Nevada also has many outdoor activities within a short drive. The mountains, lakes, and rivers around Elko offer numerous recreational opportunities. A...Ten minutes to the west you will find Elko NV, which is situated on the Humboldt River halfway between Reno and Salt Lake City. Interstate 80 traverses Elko County, making it a convenient destination. With a population of around 25,000, the city has all the amenities one could need including restaurants, hotels, and shopping. This area of Nevada also has many outdoor activities within a short drive. The mountains, lakes, and rivers around Elko offer numerous recreational opportunities. Among the wide-open spaces can be found spectacular mountain ranges and canyons suitable for picnicking, hiking or more serious outdoor adventures.  Elko County is the fourth largest county in the United States, consisting of 17,181 square miles, as big as five of the New England states plus the District of Columbia.

With two spectacular wilderness areas and thousands of square miles of open space, Elko County offers limitless outdoor recreation opportunities  including hiking, mountain biking, rock climbing, horseback riding, camping, golf, wildlife viewing, backpacking, boating, fishing and ATVing. The Ruby Mountains, which have been described as Nevadas Alps, provide the most breathtaking scenery. Hiking trails are suitable for all skill levels, from the family-friendly Nature Trail to the 40-mile Ruby Crest Trail. Trails for hikers and horseback riders lead over Liberty Pass into the Ruby Wilderness, with its clear alpine lakes and panoramic views.

Three-quarters of Elko County is public land, which gives wildlife such as mule deer, antelope, mountain goats and bighorn sheep plenty of room to roam. The hunting season offers tag-holders a shot at big game, as well as the unusual birds such as chukar and Hungarian partridge, Sagehen, Quail, Dove and the illusive Himalayan Snowcock.

Land Information:
Legal: Humboldt River Ranches Unit 1 Block 24 Lot 8	
APN: 012-024-008
Dimensions: 300' X 300'
Size: 2.07 Acres
GPS: Approximate GPS Coordinates 
40.96681, -115.60122 (NW Corner)
40.96681, -115.60015 (NE Corner)
40.96593, -115.60015 (SE Corner)
40.96596, -115.60122 (SW Corner)
40.96638, -115.60068 (Center)

Owner financing available, please inquire. No credit checks, everyone qualifies. We accept all major credit cards. All cash offers considered. 

Document preparation fee: $299
C-2022032 RTTT

Disclaimer: All of the information in this listing is accurate to the best of our knowledge at the time of posting. Potential buyer(s) should do their own research and due diligence to verify all information provided and make a decision to purchase based on their own research.",14995,2.07,012-024-008,"40.966380000000001, -115.600679999999997",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814570,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814576,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814574,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814577,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814573,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814572,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814575,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814584,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814585,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814579,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814582,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814578,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814583,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4053814589"
https://www.landwatch.com/mahoning-county-ohio-homesites-for-sale/pid/414703037,Available,"Why Invest in this property? 
Developed neighbor, parcel ready for your home!

Sale Price:$3,497 (40% Below Market Value)
APN: 53-117-0-099.00-0 
Size: 0.12 Acres
Property Type:Residential Vacant Land
City:Youngstown
County:Mahoning
State:Ohio
Property Address:256 E Judson Ave, Youngstown, OH 44507
GPS Coordinates: 41.063008, -80.650971

Utilities:
Water: Would have to contact Youngstown Water Department 
Sewer: Would have to contact Youngstown Water Department 
Electric: Would have to contact First Energy or South Central Power  
Gas: Would have to contact Youngstown Propane or Gessler PropaneWaste: Would have to contact City of Youngstown

Property Value
The Market Value for this nice lot is $6,000 based on recent property sales and current listings in the area. Our deep discount price, just$3,497 (~$2,500 savings!)

Property Use:Our due diligence research indicates that this property...Property Use:Our due diligence research indicates that this property APN 53-117-0-099.00-0 is residential.

Ready to Own this Land? 
We offer a transparent, simple and easy process. We do all our buys and sells througha 3rd party title company or closing attorney to protect our customers and ourselves. Seller financing is available no questions asked. Call or email us for any questions.

Disclaimer
The information provided is from reputable sources. We have no reason to doubt its accuracy, but we do not guarantee it. It is the responsibility of the buyer to verify all information with the County on property usage. Any permits needed are responsibility of the buyer to work with the County to obtain them. Buyer will also need to confirm the availability of any utilities needed or serviced on the property. We make no warranties or representations about the land, its condition, or what can be built on the property.",3497,0.12,53-117-0-099.00-0,"41.063012000000001, -80.650968999999989",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088725721,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726279,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726273,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726274,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726290,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726292,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726731,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726282,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726474,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726411,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726437,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726308,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726339,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726371,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726390,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4088726470"
https://www.landwatch.com/putnam-county-florida-homesites-for-sale/pid/415402303,Available,"A nice country lot within short distance of George's Lake. One of the best lakes in the area. 


Affordable Owner Finance Available for up to 5 years.",9998,0.34,N/A,"29.790309000000001, -81.867697999999990",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115678291,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115678308,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115678311,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115678310,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115678309,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115678312,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115678314,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115678316,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115678317"
https://www.landwatch.com/washoe-county-nevada-recreational-property-for-sale/pid/410635604,Available,"10 acre property for sale just west of Flanigan, Nevada in Washoe County. Scenic high desert land with direct,  dirt road access on Rainbow Road about 67 miles north of Reno in Honey Lake Valley near Pyramid Lake!  Pyramid Lake is a world class fishery for Lahontan Cutthroat Trout.  This property is close to tens of thousands of acres of BLM land for you to explore!  Great lot for a remote cabin, recreation, a firearms range and more.
Owner-Financing is available!

Price:  $14,995  (Cash Discount Price)   OR   $24,995  (Payments)
Document Fee:  $195  
Size:  10 acres
County:  Washoe
State:  Nevada
Assessor's Parcel Number (APN):  074-441-53
Short Legal Description:  NW1/4 NW1/4 NW1/4, Sec 16, T26N, R18E
GPS:  40.12809, -119.97899
Land Use:  Single Family Residential.  Raising livestock and firearms practice are allowed on this land.  Please contact Washoe County Planning Dept. (719-589-3...Land Use:  Single Family Residential.  Raising livestock and firearms practice are allowed on this land.  Please contact Washoe County Planning Dept. (719-589-3812) for all land use & building related questions. They will require the parcel number (above). They have the most accurate and up to date information.
Zoning:  General Rural  
County Information:  Washoe County (Planning & Dev.) 775-328-6100
Road Access:  Rainbow Road. 4x4 semi-rough, direct dirt road access.  
Terrain:  Level with view of mountains. 
Electricity:  Solar or Generator (off grid) 
Water:  None. Well when building or possibly use water tank.
Sewer:  None. Septic when building.
Elevation:  3990 ft.
Annual Property Tax:  $30 (paid current)
Association Fee?:  No
Time limit to Build?:  No

These are actual property photos.

FOR MORE DETAILS ABOUT THIS PROPERTY, CLICK ""PROPERTY WEBSITE"" UNDER RESOURCES.",14995,10,N/A,"40.128104999999998, -119.978260000000006",30,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3930437195,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3930437197,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3930437198,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3930437201,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3930437204,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3930437209,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3930437345,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3930437211,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3930437416,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3930437221,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3930437222"
https://www.landwatch.com/clay-county-florida-undeveloped-land-for-sale/pid/415408920,Available,"Clay County is located southwest of Jacksonville and is home to seven communities along the St. Johns River. Whether you are seeking outdoor adventure, entertainment, or savoring delicious food, Clay County will surely give you memories that will last a lifetime!				


Wholesale Cash Price (or Best Offer): $6,997
Alternative payment arrangements may be available, check our website for details.


APN: 21-08-23-003167-000-00

Address: 6285 Dennison Ave, Keystone Heights, FL 32656, USA

GPS Coordinates:
29.778679, -82.009273
29.778882, -82.009453
29.778882, -82.009099
29.778470, -82.009091
29.778470, -82.009449


ABOUT US:	

	Owner  TruDream Properties, LLC 
	For Sale by Owner / Not a Broker
	100% Satisfaction Guarantee
	A+ Rating with Better Business Bureau
	Read our Google / FB reviews!		
			
			
For detailed information about this parcel and others like it, please contact us at 216-284-0...For detailed information about this parcel and others like it, please contact us at 216-284-0070.

NOTE: Some pictures, while representative of the area, may not be of the actual property or may not be recent.",6997,0.4,21-08-23-003167-000-00,"29.778676999999991, -82.009271999999996",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947575,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947577,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947579,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947576,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947578,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947580,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947581,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947584,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947585,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947583,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947582,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947587,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947586,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947589,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947593,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947591,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947592,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947588,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947590,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947594,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947595,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947596,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4115947597"
https://www.landwatch.com/apache-county-arizona-recreational-property-for-sale/pid/414772086,Available,"Buildable residential property, large 1.32 acre, residential zoned  WITH POWER NEARBY  literally across the street.  

Show Low Pines Unit 5 is stunning, and this propertys views are magnificent - as our pictures reveal.  As always with ezOwnLand, ALL are pictures are actual property pictures, taken while standing on the land, or right alongside it for perspective.   

This valuable property has easy access from the 61, yet is tucked far enough away to give you privacy, peace and quiet.  To visit this large 1.32 acre property simply copy and paste these coordinates directly into your mapping software or phone app, it'll take you right to the property:  34.354428, -109.738081

Take advantage of our seller financing that does not require credit checks or charge document processing fees! The price is only $11,140 and is financed at $200 down and $155 per month at 8% APR with no hidden fees.",11140,1.32,N/A,"34.354644999999998, -109.738055000000003",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987465,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987471,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987478,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987479,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987482,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987480,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987481,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987483,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987484,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987485,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987486,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987487,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987488,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987489,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987490,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987491,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987492,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987493,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987494,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987495,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987496,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987497,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987498,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987499,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987500,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987501,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987502,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987503,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987504,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3997987505"
https://www.landwatch.com/alamosa-county-colorado-undeveloped-land-for-sale/pid/412646140,Available,Nice lot in Deer Valley Meadows just south of the tracts It is right off a cul-de-sac. The property is about 10 minutes east of Alamosa. It has wonderful views of the mountains around. Can drill an in-house well and put in a septic. This is a nice little get way or nice home site.,5990,1.1,N/A,"37.448740000000001, -105.698459999999997",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4002060381,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4002060389,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4002060391,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4002060390,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4002060392,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4002060393,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4002060395,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4002060400,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4002060401"
https://www.landwatch.com/kern-county-california-farms-and-ranches-for-sale/pid/413896153,Available,"The seller has this property as well as two other properties located in this area. The APN's to the other two properties located nearby are: 099-120-10 & 099-180-26. The schools that cater to this property are: Buttonwillow Union Elementary (Primary & Middle) and Kern High School.Sarah Shamblin, Realtor @ Coldwell Banker- Best Realty 661-345-7721

Copyright  2022 Tehachapi Area Association of Realtors. All rights reserved. All information provided by the listing agent/broker is deemed reliable but is not guaranteed and should be independently verified.",10000,1.25,N/A,"35.418205000000000, -119.602037999999993",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4072985640,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4073025340,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4072985652,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4072985658,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4072985660,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4072985665,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4072985668,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4072985672"
https://www.landwatch.com/mohave-county-arizona-undeveloped-land-for-sale/pid/415370511,Available,"Property Summary:			
Price: 					$7,495.00		
Acres:					2.34 acres		
Type:					Rural vacant land		
State:					Arizona		
County:				Mohave County		
Zip:					86413		
			
Property Description:	
2.34 acre parcel in the Golden Sage Ranchos development.  There are mountain views all around.  This could be a good opportunity to create a residential homesite.  There are electric power lines just north on Troy Road.  The property has a slope with the high point on the west side and the lower end on the east side.  But this would still allow a home to be on this property.  Access could be from Cove Road with a little bit of work, the brush would need to be cleared. Or there is a driveway that connects to the northwest property corner from Cordes Road.  Although this driveway is on an adjacent lot and shouldnt be considered a permanent access.

There is also an opportunity to tiny house, off grid l...There is also an opportunity to tiny house, off grid living.  Or pull up your Sprinter van and boondock on your own property.  It sure would be nice to have a base in Northern Arizona.  Just a thought.

This property is priced at a great value compared to other properties for sale in the area.  Comps range from 8k to 16K in the area.   This makes it a great opportunity to build some quick equity or good investment.  Please take a look and compare.  

This property is available as a one-time payment sale only.  The property will be conveyed to you with a special warranty deed.  There are no back taxes or any liens.   Property will be conveyed with no encumbrances.  We will handle the paperwork, just let us know youre ready to buy and well take care of the rest.  Our properties are priced to sell fast at a good value to you.   We look forward to your business.

			
Property Details:			
Size (Acres):				2.34 acres	
	
Best Attribute:                               Peaceful Northern Arizona Land.  Great mountain
views in all directions.  Ready for your home.

General Location:                          North Golden Valley area.

Property Address:                          Cove Road, Golden Valley, AZ.  86413	

APN or Other ID:			339-09-127B
		
SKU:					202202
		
Legal Description:	Golden Sage Ranchos, Unit 63, Block N, Lot 3	
	
GPS:					-114.275941302171 35.3068427814663 NE
 					-114.276980287335 35.3068457705666 NW
-114.276980162167 35.3059391336187 SW
-114.27594118638 35.3059361417213 SE
						
Property Type:			Rural Vacant Land	
	
Zoning:	Ag/Vacant Land Non-Profit, 0003-VL-UNDT-RURAL-SUBDIVIDED.  

HOA dues:				No HOA.  Not applicable	
	
Terrain:	Rolling terrain.  Property slopes with high side on the west.  Low growing brush and small pines.
	
General Elevation (in feet):	3125'	
	
Power:				Not to the property.  May be in the area, not sure.	

Phone	:				Mobile/sat/alternative	
	
Water:	None currently.  Would be Well/other, well driller in the area or water hauling
		
Sewer:	None currently. Would be septic/other, excavator/septic installer in the area	
	
Roads:	Dirt Road to the property.  Access could also be had from Cordes road by a means of a service driveway.  You could also cut in a drive on Cove Road.
		
Time to Build:			No time limit to build
		
Title Info:				Clear title, NO back taxes	
	
Annual Prop. Taxes (Approx):	$30.28	
	
Doc Fee:				$150.00
		
Conveyance:				Special Warranty Deed
		
Terms	:				One-time payment.  Or deposit and final payment.",7495,2.34,N/A,"35.306845770566603, -114.276980287334993",30,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4116340542,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4114319228,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4114319229,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4114319232,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4114319230,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4114319227,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4114319225,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4114319196,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4114319233,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4114319234,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4114319231"
https://www.landwatch.com/jefferson-county-alabama-undeveloped-land-for-sale/pid/415335525,Available,"Convenient to local amenities, this level lot could make a home site. Contact your agent today for more details. Right of Redemption may apply.

Copyright  2022 Greater Alabama MLS. All rights reserved. All information provided by the listing agent/broker is deemed reliable but is not guaranteed and should be independently verified.",5000,0.16,N/A,"33.504337999999997, -86.861947999999998",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4112970464,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4112970468,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4112970472,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4112970473,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4112970477,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4112970482"
https://www.landwatch.com/santa-cruz-county-arizona-undeveloped-land-for-sale/pid/414901389,Available,"Don't miss the perfect opportunity to build your dream home on this beautiful flat, to gently sloped lot with sweeping views all around. Community features paved roads for easy access to this rural setting.

Copyright  2022 Multiple Listing Service of Southern Arizona. All rights reserved. All information provided by the listing agent/broker is deemed reliable but is not guaranteed and should be independently verified.",11000,0.63,N/A,"31.472113000000000, -110.953693999999999",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4096477055,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4096477065,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4096477074,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4096477085,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4096477096,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4096477110,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4096477120,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4096477133,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4096477143,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4096477154,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4096477167"
https://www.landwatch.com/cherokee-county-texas-homesites-for-sale/pid/415222941,Available,"Large, level lot in an established neighborhood. According to the CCAD, the lot is over .4 acres in size. All city utilities areavailable. There are mature trees on the property. The lot may be walked at any time.",5000,0.41,N/A,"31.974473600000000, -95.272255099999995",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787664,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787673,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787668,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787669,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787670,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787672,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787671,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787674,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787679,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787677,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787680,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4108787681"
https://www.landwatch.com/costilla-county-colorado-undeveloped-land-for-sale/pid/411188941,Available,"Beautiful and secluded property on the top of the mesa, perfect for an off-grid cabin or just a place to get away from it all. This level site has several locations that would be ideal for building. You can enjoy the cool Colorado sunshine, smell the sage and pinon, and relax with plenty of elbow room! There is no HOA but all buildings must follow Costilla County building codes and land use guidelines.",9000,2.53,N/A,"37.110905000000002, -105.444125000000000",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3949689069,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3949689076,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3949689075,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3949689077,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3949689078,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3949689079,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3949689080,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-3949689081"
https://www.landwatch.com/sarasota-county-florida-undeveloped-land-for-sale/pid/412447864,Available,"THE SELLER IS THE LISTING AGENT. AREA OF NEW HOMES CLOSE TO EVERYTHING NEW LIBRARY, LAMARQUE ELEMENTARY, WOODLAND MIDDLE SCHOOL, NORTH PORT HIGH.  EASY ACCESS TO I-75 SHOPPING CENTERS. CRANBERRY BLVD

Copyright  2022 Stellar MLS. All rights reserved. All information provided by the listing agent/broker is deemed reliable but is not guaranteed and should be independently verified.",19500,0.22,N/A,"27.097159000000001, -82.179361000000000",200,"https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4089629707,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4089645208,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4068865154,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4089629711,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4068865191,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4068865212,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4089629715,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4068865245,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4068865260,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4068865276,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4068865292,https://assets.landwatch.com/resizedimages/0/2000/w/800/1-4068865309"
